sample_idx,rank,true_l3,true_w4,true_h,l3,w4,h,curve_mae_dB,freq_err_MHz,depth_err_dB
210,2,12.0,1.5,0.699999988079071,13.314738273620605,1.3758502006530762,0.6052918434143066,0.36659571528434753,0.0,3.204874038696289
210,3,12.0,1.5,0.699999988079071,11.433938026428223,1.6388989686965942,0.7052475810050964,0.37462759017944336,0.0,3.52886962890625
210,4,12.0,1.5,0.699999988079071,10.100167274475098,1.4864916801452637,0.6807711124420166,0.39643123745918274,0.0,3.371854782104492
210,5,12.0,1.5,0.699999988079071,11.337157249450684,0.8278616666793823,0.5638442635536194,0.4670448303222656,0.0,4.35059928894043
210,6,12.0,1.5,0.699999988079071,12.977988243103027,1.1062065362930298,0.6600499749183655,0.4935051500797272,0.0,4.446990966796875
210,7,12.0,1.5,0.699999988079071,10.467236518859863,1.3303718566894531,0.8139119148254395,0.5459506511688232,0.0,1.5011672973632812
210,8,12.0,1.5,0.699999988079071,13.78320026397705,1.0932246446609497,0.5778382420539856,0.5483366250991821,0.0,7.119881629943848
210,9,12.0,1.5,0.699999988079071,9.596405029296875,1.7582190036773682,0.6565170884132385,0.5579504370689392,51.28192901611328,2.6486339569091797
210,10,12.0,1.5,0.699999988079071,11.93089485168457,1.7870053052902222,0.8460942506790161,0.5977374315261841,0.0,3.184764862060547
278,1,13.0,1.5,1.100000023841858,13.113875389099121,1.8758420944213867,1.1213929653167725,0.19547754526138306,0.0,1.2170228958129883
278,2,13.0,1.5,1.100000023841858,13.986385345458984,1.6829830408096313,0.9870241284370422,0.2984639108181,0.0,1.1187553405761719
278,3,13.0,1.5,1.100000023841858,13.085978507995605,1.367058515548706,1.1053056716918945,0.3130645751953125,0.0,1.6944942474365234
278,4,13.0,1.5,1.100000023841858,15.044408798217773,1.6303476095199585,1.0757761001586914,0.4535074234008789,0.0,3.4948973655700684
278,5,13.0,1.5,1.100000023841858,11.712238311767578,1.692812442779541,1.1277519464492798,0.4543825089931488,0.0,3.1671199798583984
278,6,13.0,1.5,1.100000023841858,14.832056999206543,2.2553069591522217,1.1950753927230835,0.45920103788375854,0.0,1.436507225036621
278,7,13.0,1.5,1.100000023841858,15.682419776916504,1.851359248161316,0.9129424095153809,0.5447168350219727,1128.2061767578125,1.0132427215576172
278,8,13.0,1.5,1.100000023841858,15.201062202453613,1.8478420972824097,0.8908830285072327,0.5697116851806641,1128.2061767578125,1.018829345703125
278,9,13.0,1.5,1.100000023841858,12.339287757873535,1.7459043264389038,1.06903076171875,0.5711389780044556,0.0,5.448244094848633
278,10,13.0,1.5,1.100000023841858,10.39493179321289,1.6164146661758423,1.1646645069122314,0.5768352746963501,0.0,3.798124313354492
297,1,13.0,3.0,0.6000000238418579,13.237204551696777,3.1271517276763916,0.5896320939064026,0.11570224910974503,0.0,0.7127304077148438
297,2,13.0,3.0,0.6000000238418579,13.286197662353516,2.409658670425415,0.5101812481880188,0.1854790598154068,0.0,0.3563671112060547
297,3,13.0,3.0,0.6000000238418579,13.860359191894531,3.281839609146118,0.600094199180603,0.21945706009864807,0.0,1.709254264831543
297,4,13.0,3.0,0.6000000238418579,12.109417915344238,2.6525251865386963,0.5822683572769165,0.24721261858940125,0.0,0.07333087921142578
297,5,13.0,3.0,0.6000000238418579,13.876514434814453,2.722827672958374,0.5794903039932251,0.30712050199508667,51.28192901611328,0.0881967544555664
297,6,13.0,3.0,0.6000000238418579,13.373682022094727,3.8726699352264404,0.7633817195892334,0.3385073244571686,1282.0518798828125,1.152517318725586
297,7,13.0,3.0,0.6000000238418579,15.09295654296875,2.5502145290374756,0.5201478600502014,0.3588438630104065,51.28192901611328,0.17320919036865234
297,8,13.0,3.0,0.6000000238418579,10.12739372253418,2.9395551681518555,0.6999984979629517,0.38819804787635803,0.0,0.7821779251098633
297,9,13.0,3.0,0.6000000238418579,11.566240310668945,3.8641669750213623,0.7745708227157593,0.3923001289367676,51.28216552734375,1.601161003112793
297,10,13.0,3.0,0.6000000238418579,14.279871940612793,3.312183141708374,0.668101966381073,0.40048837661743164,51.28192901611328,1.222203254699707
307,1,13.0,3.5,0.800000011920929,13.739316940307617,3.6221630573272705,0.7456405162811279,0.2164018601179123,1230.77001953125,0.1600332260131836
307,2,13.0,3.5,0.800000011920929,13.373682022094727,3.8726699352264404,0.7633817195892334,0.2252090871334076,1230.77001953125,0.16477394104003906
307,3,13.0,3.5,0.800000011920929,13.198051452636719,3.112720012664795,0.7300652265548706,0.23882099986076355,0.0,2.0045032501220703
307,4,13.0,3.5,0.800000011920929,14.064811706542969,3.2174453735351562,0.7419671416282654,0.2886430621147156,0.0,2.2031469345092773
307,5,13.0,3.5,0.800000011920929,13.876514434814453,2.722827672958374,0.5794903039932251,0.308814138174057,0.0,1.2290945053100586
307,6,13.0,3.5,0.800000011920929,15.09295654296875,2.5502145290374756,0.5201478600502014,0.3363667130470276,0.0,1.1440820693969727
307,7,13.0,3.5,0.800000011920929,13.286197662353516,2.409658670425415,0.5101812481880188,0.3782723546028137,51.28192901611328,1.6736583709716797
307,8,13.0,3.5,0.800000011920929,14.624151229858398,2.9628024101257324,0.6731436848640442,0.398624986410141,0.0,2.629031181335449
307,9,13.0,3.5,0.800000011920929,15.92940902709961,2.822256088256836,0.5075863599777222,0.4057134687900543,0.0,0.9430160522460938
307,10,13.0,3.5,0.800000011920929,12.109417915344238,2.6525251865386963,0.5822683572769165,0.4184688627719879,51.28192901611328,1.3906221389770508
349,1,14.0,2.0,1.0,13.986385345458984,1.6829830408096313,0.9870241284370422,0.23816630244255066,0.0,1.3558979034423828
349,2,14.0,2.0,1.0,13.113875389099121,1.8758420944213867,1.1213929653167725,0.24390539526939392,0.0,0.9798803329467773
349,3,14.0,2.0,1.0,15.201062202453613,1.8478420972824097,0.8908830285072327,0.3775412142276764,1128.2061767578125,1.255971908569336
349,4,14.0,2.0,1.0,15.682419776916504,1.851359248161316,0.9129424095153809,0.3911924958229065,1128.2061767578125,1.2503852844238281
349,5,14.0,2.0,1.0,11.712238311767578,1.692812442779541,1.1277519464492798,0.43168210983276367,0.0,2.9299774169921875
349,6,14.0,2.0,1.0,14.832056999206543,2.2553069591522217,1.1950753927230835,0.4426190257072449,0.0,1.673649787902832
349,7,14.0,2.0,1.0,16.17772674560547,1.9441618919372559,0.9486123323440552,0.4535503387451172,1128.2061767578125,1.1545085906982422
